user,in_degree_cent,out_degree_cent,betweenness_centrality,eigen_vector_cent,katz_centrality
saffra1,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
darkhamer,0.0007451564828614009,0.0,0.0,4.2202609343969765e-08,0.027279367208351023
extendedsceptic,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
pi3141592653589,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
DrBoooobs,0.0007451564828614009,0.0007451564828614009,1.1113444934547366e-06,1.4571125037593655e-36,0.02608440033501224
azerbijean,0.0007451564828614009,0.0007451564828614009,0.0,3.362010886957893e-08,0.026740339253367558
iskapes,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Urethra_of_a_Horse,0.0007451564828614009,0.0007451564828614009,0.0,5.947071458530241e-06,0.026940549791578332
ArchmageXin,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
CheesewithWhine,0.0007451564828614009,0.0007451564828614009,0.0,0.16685808435121208,0.030644537085577152
Lard_Baron,0.0029806259314456036,0.0014903129657228018,0.00020615440353585364,9.051381143403531e-21,0.03353366434253181
ninja9875,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Psyclair,0.0022354694485842027,0.0007451564828614009,0.00014558612864257048,9.36180709446684e-06,0.03112179436295869
iamacheapskate,0.0007451564828614009,0.0029806259314456036,2.7783612336368415e-06,3.62055245736142e-21,0.02634787912627499
pachanko,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
theedgeofoblivious,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
feedayeen,0.0022354694485842027,0.0007451564828614009,0.0008642092617227397,1.1603653769801018e-07,0.032438358639748914
leanrum,0.0007451564828614009,0.0014903129657228018,1.1113444934547366e-06,3.62055245736142e-21,0.02634787912627499
Tatalebuj,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
terrymr,0.0007451564828614009,0.0,0.0,1.1603653769800114e-07,0.026409724369483325
Zodiac13,0.0022354694485842027,0.0037257824143070045,1.2780461674729472e-05,3.0744954431321586e-12,0.03229988752169294
andyfox1979,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
EmperorSexy,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
Frostiken,0.0007451564828614009,0.0007451564828614009,0.0,0.001545886210774748,0.02738711676383789
prometheanbane,0.0014903129657228018,0.0014903129657228018,8.835188722965156e-05,0.00021295632353832212,0.0312211549267927
GunDefender,0.0022354694485842027,0.0014903129657228018,0.0002122667982498547,0.009924690368235728,0.03329487811272031
dmitri72,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
landtank95,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
tikki_rox,0.0014903129657228018,0.0007451564828614009,5.001050220546315e-06,0.0003601183541038607,0.03407381982080493
dadkab0ns,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
theblackraven,0.0007451564828614009,0.0,0.0,1.1603653769800114e-07,0.026409724369483325
TooMuchButtHair,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
darthgarlic,0.0014903129657228018,0.0007451564828614009,2.2226889869094732e-06,2.3208956525335233e-13,0.029775819688889323
goodstorydan,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Remember_M3,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
nuvistor,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
sjleader,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
defan752,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
ZebZ,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
myfirstnameisdanger,0.0007451564828614009,0.0,0.0,0.007849201922806207,0.02712275761974473
morrotuber,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Twiny,0.0007451564828614009,0.0,0.0,3.62055245736142e-21,0.02634787912627499
Taliva,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
EllisHughTiger,0.0037257824143070045,0.0007451564828614009,3.889705727091578e-06,0.0006452831030726162,0.03701491574265973
sippingrapedrank,0.0014903129657228018,0.0007451564828614009,3.33403348036421e-06,2.8891023781435708e-36,0.028455709456376994
CommieCookie,0.0007451564828614009,0.0007451564828614009,5.556722467273683e-07,1.4571125037593655e-36,0.02608440033501224
Gryphon0468,0.0014903129657228018,0.0014903129657228018,2.7783612336368415e-06,2.700848578659384e-16,0.029302605571150116
ShadowStealer7,0.0007451564828614009,0.0014903129657228018,2.7783612336368415e-06,1.4571125037593655e-36,0.02608440033501224
Reckoner87,0.0007451564828614009,0.0007451564828614009,0.0,1.4109442288722907e-16,0.026616735035726775
jpurdy,0.0014903129657228018,0.0014903129657228018,1.667016740182105e-06,2.408632460983912e-16,0.029278408539299458
trimalchio420,0.0007451564828614009,0.0007451564828614009,5.556722467273683e-07,1.4571125037593655e-36,0.02608440033501224
CWAnik,0.0007451564828614009,0.0007451564828614009,0.0,0.0003601183541038607,0.031702510699440176
Levitlame,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
482733577,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
illdoitnextweek,0.0007451564828614009,0.0007451564828614009,5.8345585906373675e-05,0.04897855550156625,0.02677754492220522
danliberty,0.0007451564828614009,0.0007451564828614009,0.0,0.16685808435121208,0.030644537085577152
raohthekenoh,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
ddrddrddrddr,0.0007451564828614009,0.0007451564828614009,2.2226889869094732e-06,1.217442619520325e-34,0.02679579307142167
GoogleOpenLetter,0.0007451564828614009,0.0007451564828614009,5.556722467273683e-07,1.4571125037593655e-36,0.02608440033501224
ImInterested,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
deathfantasy,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
explohd,0.0007451564828614009,0.0007451564828614009,0.0,0.16685808435121208,0.030644537085577152
mister1986,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
BrosenkranzKeef,0.0007451564828614009,0.0007451564828614009,0.0,1.4109442288722907e-16,0.026616735035726778
kam_mam_ist,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
JasonMacker,0.0022354694485842027,0.0022354694485842027,0.0004712100652248083,0.00039543885511361356,0.03566962894562304
Whoopwhoop7,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
Sidwill,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Bodoblock,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
redforeman55,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
strawglass,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
knowyourbrain,0.0007451564828614009,0.0014903129657228018,1.667016740182105e-06,1.4571125037593655e-36,0.02608440033501224
BellyFloppinChubs,0.0007451564828614009,0.0022354694485842027,7.334873656801261e-05,3.62055245736142e-21,0.02634787912627499
Unleash_the_Donkey,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
MoshpitAtABBAShow,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
PM_ME_YR_ICLOUD_PICS,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
popesnutsack,0.0007451564828614009,0.0,0.0,8.019098549014634e-10,0.027007613413677665
RoundSimbacca,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Ginger_the_Dog,0.0007451564828614009,0.0007451564828614009,1.667016740182105e-06,1.4571125037593655e-36,0.02608440033501224
Firefight352,0.0007451564828614009,0.0007451564828614009,0.0,1.4109442288722907e-16,0.026616735035726778
Clausewitz1996,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
kotombe,0.0007451564828614009,0.0,0.0,8.75739854146358e-30,0.026412165053076402
CoruFresh,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
El_Q,0.0007451564828614009,0.0007451564828614009,0.0,1.4109442288722907e-16,0.026616735035726775
WeaversReply,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
shuishou,0.0022354694485842027,0.0014903129657228018,5.001050220546315e-06,5.572782882097621e-16,0.03177632435256968
moanerific,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Themosthumble,0.004470938897168405,0.0022354694485842027,1.2224789428002103e-05,4.569873426684366e-13,0.03935884211749739
bluehairedbeaver,0.0007451564828614009,0.0,0.0,4.155282898651708e-35,0.026321531247148717
0xD153A53,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
DexterKillsMrWhite,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
ihatemovingparts,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
ninjetron,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Ragnrk,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
WarPhalange,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Kilane,0.0014903129657228018,0.0014903129657228018,2.2226889869094732e-06,2.700848578659387e-16,0.029302605571150116
centipedophile,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
123felix,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
DeaconNuno,0.0014903129657228018,0.0007451564828614009,5.556722467273683e-07,7.241104914722844e-21,0.028982667038902492
Ar_Ciel,0.0022354694485842027,0.0022354694485842027,3.33403348036421e-06,2.6024587138673995e-13,0.0317804315234451
Yaver_Mbizi,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
commanderspoonface,0.0014903129657228018,0.0014903129657228018,3.889705727091578e-06,4.1394442035221744e-05,0.030048368944086076
nobunaga_1568,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
spammo5,0.0007451564828614009,0.0007451564828614009,0.0,1.909788344928101e-16,0.026643351770762498
Owyn_Merrilin,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
thro_way,0.0007451564828614009,0.0007451564828614009,1.1113444934547366e-05,1.4571125037593655e-36,0.02608440033501224
velocide,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
realityengine,0.0022354694485842027,0.0007451564828614009,3.33403348036421e-06,1.5145930797697348e-33,0.03111157567230551
Quantization,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
SlyReference,0.0007451564828614009,0.0007451564828614009,0.0,1.2138323786280241e-14,0.02664392271196347
newaccountkonakona,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
wh173,0.0007451564828614009,0.0014903129657228018,0.00023227099913203996,7.0094540011217795e-06,0.026414999340178526
ameya2693,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
RichardMHP,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
lfgbrd,0.0007451564828614009,0.0007451564828614009,0.0,1.4109442288722907e-16,0.026616735035726775
MessySantorum,0.004470938897168405,0.0007451564828614009,0.00045916123867493683,0.07174347906835142,0.041163998427907494
BraveSquirrel,0.0022354694485842027,0.0007451564828614009,2.7227940089641046e-05,0.019388615222565957,0.032180095435842625
acolyte_jin,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
JStancombe,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
someaustralian,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
MarsMJD,0.0007451564828614009,0.0022354694485842027,0.0018960926238954625,2.33823866007096e-05,0.027019081265310354
Exitwoundz,0.0007451564828614009,0.0022354694485842027,3.33403348036421e-06,1.8242002256329597e-16,0.026858705354233382
Toaka,0.0022354694485842027,0.0014903129657228018,0.0002122667982498547,6.571743808514251e-06,0.032495642725713134
dark_prophet,0.0029806259314456036,0.0,0.0,4.584879860966973e-35,0.033435458611242974
gzip_this,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
atrich,0.0007451564828614009,0.0007451564828614009,3.33403348036421e-06,1.4571125037593655e-36,0.02608440033501224
image_linker_bot,0.0007451564828614009,0.0007451564828614009,0.0,1.9097883449280988e-16,0.026643351770762498
rydan,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
danny841,0.0029806259314456036,0.0007451564828614009,0.0005912352705179199,9.051381143403593e-21,0.0342019423676437
DukeOfGeek,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
hawksaber,0.0007451564828614009,0.0007451564828614009,0.0,1.1319477572747491e-06,0.028103575051100525
fishfishmonkeyhat,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
sephstorm,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
kinisonkhan,0.0014903129657228018,0.0,0.0,7.241104914722842e-21,0.0291982405953902
MsLotusLane,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Count_Spockula,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
MaltyBeverage,0.0014903129657228018,0.0022354694485842027,3.33403348036421e-06,2.408632460983912e-16,0.029278408539299458
Aiskhulos,0.0007451564828614009,0.0,0.0,3.62055245736142e-21,0.02634787912627499
MelAlton,0.0007451564828614009,0.0,0.0,6.796155439891724e-08,0.02759844647186389
absspaghetti,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
GnomeyGustav,0.0007451564828614009,0.0007451564828614009,2.7783612336368415e-07,1.4571125037593655e-36,0.02608440033501224
confiq,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Chairman-Meeow,0.0007451564828614009,0.0007451564828614009,0.0,0.11089607409968082,0.028782029612003678
Peter_Jennings_Lungs,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
melvinsparkbucket,0.0007451564828614009,0.0007451564828614009,0.0,1.4109442288722907e-16,0.026616735035726775
JoeyFNK,0.0007451564828614009,0.0007451564828614009,0.0,1.3860615964202205e-17,0.026374520055624108
IdBangSouthparkSatan,0.0007451564828614009,0.0007451564828614009,1.1113444934547366e-05,8.167366809864996e-34,0.02658237525049884
the_real_rs,0.0007451564828614009,0.0007451564828614009,0.0,0.03883184782820134,0.028410131674454806
turroflux,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
fingeregg,0.0007451564828614009,0.0,0.0,1.1319477572747491e-06,0.028103575051100536
Algebrace,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
turtlesquirtle,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Euronomus,0.0007451564828614009,0.0007451564828614009,0.0,0.16685808435121208,0.03064453708557717
GUYS_im_srsly,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
badtwinboy,0.0014903129657228018,0.0,0.0,4.298481886090128e-35,0.028692840368513467
Dtapped,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
ChiefHodor,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
orru,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Munstered,0.0007451564828614009,0.0007451564828614009,0.0,1.3722846974844037e-15,0.027179165137734027
barrinmw,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
SigSour40,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
spinlock,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
ptwonline,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
DeviMon1,0.005961251862891207,0.0,0.0,2.127165782664965e-05,0.04416327674670558
MenardiOfProx,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
MaxxBreak,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
DroidsRugly,0.0014903129657228018,0.0007451564828614009,2.2226889869094732e-06,8.308053534365901e-35,0.028929971280649943
justanotherwtf,0.0014903129657228018,0.0022354694485842027,1.2224789428002103e-05,1.3769946836299377e-11,0.03012728331401919
thatsmrdickface,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
reddog2020,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
ofarrizzle,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
yaminub,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
BRB_Im_Making_Toast,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
OB1_kenobi,0.0,0.0022354694485842027,0.0,2.512262937516149e-38,0.02371309121364749
DarkBladeRunner,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
TheRadicalAntichrist,0.0007451564828614009,0.0014903129657228018,5.001050220546315e-06,3.62055245736142e-21,0.02634787912627499
dj3v3n,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
SeptimusSette,0.0014903129657228018,0.0007451564828614009,1.1113444934547366e-05,2.8891023781435708e-36,0.028455709456376994
Thucydides411,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Motherdiedtoday,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Yosarian2,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
qoa,0.0007451564828614009,0.0007451564828614009,3.889705727091578e-06,1.4571125037593655e-36,0.02608440033501224
Troppin,0.0022354694485842027,0.0022354694485842027,0.004618006818468915,0.0005521340087563597,0.03485508566912508
frausting,0.0007451564828614009,0.0007451564828614009,0.0,1.9954126697478156e-16,0.02690705053504208
sesstreets,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Headlesshorsesemen,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
JRutterbush,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Yahweh_or_Noweh,0.0022354694485842027,0.0007451564828614009,1.667016740182105e-06,4.3210922525277744e-36,0.030827018577741745
nicksvr4,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Jakadasnake,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
gangli0n,0.0014903129657228018,0.0007451564828614009,2.2226889869094732e-06,1.909788344928101e-16,0.02925179180426373
awindwaker,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
aussiequestions,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
herisee,0.0007451564828614009,0.0014903129657228018,5.556722467273683e-07,3.62055245736142e-21,0.02634787912627499
vanillathunder12,0.0007451564828614009,0.0007451564828614009,0.0,5.430828686042128e-20,0.026614019319469686
anti-utopian,0.0007451564828614009,0.0,0.0,7.216425723647329e-05,0.02659807579419027
Sirfranco4,0.0007451564828614009,0.0007451564828614009,0.0,1.1850082384810152e-13,0.026646669508119347
insane_contin,0.0007451564828614009,0.0007451564828614009,2.2226889869094732e-06,5.430828686042128e-21,0.02658740530015022
joblessnerd,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Slice847,0.0007451564828614009,0.0,0.0,0.014376879423430244,0.026390845705868006
ShiftyEyedPotato,0.0007451564828614009,0.0007451564828614009,5.556722467273683e-07,1.4571125037593655e-36,0.02608440033501224
spaceace2000,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Pdxlater,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
TurboRaptor,0.0007451564828614009,0.0,0.0,2.070421205643433e-32,0.02682424878087804
jopesy,0.0007451564828614009,0.0,0.0,1.289904349787096e-16,0.026398961749070828
moushoo,0.0014903129657228018,0.0037257824143070045,0.00017448108547239366,1.995376464223242e-16,0.02903643822079285
sticklight414,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
DeHizzy420,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Fonsiloco,0.0014903129657228018,0.0014903129657228018,1.1113444934547366e-06,1.995376464223242e-16,0.02903643822079285
pyrespirit,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
RR4YNN,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
erwintatp,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
HistoricaDeluxa,0.0014903129657228018,0.0014903129657228018,1.667016740182105e-06,5.4308286860421296e-21,0.02874314086502727
zahrul3,0.0007451564828614009,0.0007451564828614009,1.1113444934547366e-06,1.4571125037593655e-36,0.02608440033501224
Mdtion_is_Temporal,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
869689698,0.0007451564828614009,0.0,0.0,2.7626640900361227e-05,0.026660849065816974
Vin_Diesel420,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
sargunster,0.0007451564828614009,0.0,0.0,1.8242002256329611e-16,0.026858705354233382
Sit-Rep,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
spriggig,0.0037257824143070045,0.0,0.0,1.4581768761971316e-09,0.03798968783447797
argv_minus_one,0.0029806259314456036,0.0022354694485842027,5.001050220546315e-06,3.1524229512979834e-13,0.034225080102171644
myringotomy,0.0007451564828614009,0.0,0.0,2.7938431677676098e-08,0.02647293586083388
dannorcart,0.0014903129657228018,0.0,0.0,1.217193905489511e-32,0.028766350951275773
drewiepoodle,0.0022354694485842027,0.0029806259314456036,0.0021390973585934526,0.005445494263494548,0.034332271390329974
